,time,discharge,u_error,l_error
241,07/03/2019,0.203747983,0.057280366,0.080848203
242,13/03/2019,0.19672737,0.052423775,0.076218726
243,19/03/2019,0.176494181,0.087889945,0.087671497
244,25/03/2019,0.200010023,0.066637925,0.083944835
245,20/04/2019,0.168509484,0.081774533,0.082689381
246,06/05/2019,0.246896092,0.116062636,0.120464755
247,12/05/2019,0.27185318,0.101548934,0.119151562
248,14/05/2019,0.2350097,0.069695116,0.094487918
249,18/05/2019,0.239977976,0.081542244,0.101244147
250,24/05/2019,0.255507741,0.076619809,0.102347803
251,05/06/2019,0.267399589,0.078671788,0.107159876
252,07/06/2019,0.32421745,0.082646979,0.125090305
253,08/06/2019,0.280816141,0.089710022,0.116564104
254,11/06/2019,0.250532865,0.059888683,0.09271236
255,14/06/2019,0.376751609,0.092173571,0.143050436
256,17/06/2019,0.249315214,0.069305077,0.09609186
257,23/06/2019,0.211135174,0.055961462,0.081040913
258,29/06/2019,0.212236452,0.066681224,0.087323677
259,01/07/2019,0.325707953,0.079243507,0.123375437
260,05/07/2019,0.19464468,0.053469411,0.075643435
261,08/07/2019,0.288207296,0.069524478,0.109121168
262,11/07/2019,0.178460749,0.049664829,0.069586246
263,17/07/2019,0.156454543,0.046958108,0.062848371
264,20/07/2019,0.314663074,0.077539013,0.119652618
265,25/07/2019,0.299363377,0.092109881,0.122562447
266,29/07/2019,0.181568217,0.049311609,0.07032772
267,01/08/2019,0.322307912,0.07090248,0.117391803
268,04/08/2019,0.21027181,0.053925904,0.079966534
269,06/08/2019,0.291941533,0.063622855,0.106109049
270,07/08/2019,0.27507993,0.062111539,0.100651364
271,10/08/2019,0.198172184,0.07406141,0.086624489
272,13/08/2019,0.281708846,0.065678333,0.104047531
273,16/08/2019,0.194595451,0.060314834,0.078826148
274,22/08/2019,0.195483297,0.057073682,0.078078254
275,25/08/2019,0.218949219,0.055502265,0.084041949
276,03/09/2019,0.219390553,0.060856363,0.085650278
277,06/09/2019,0.212762997,0.056361178,0.08214617
278,09/09/2019,0.238686432,0.078232104,0.099300593
279,11/09/2019,0.163685611,0.068370166,0.075172597
280,18/09/2019,0.143139978,0.043979065,0.058377502
281,21/09/2019,0.131464211,0.062530585,0.064242381
282,23/09/2019,0.192972499,0.072791438,0.085356661
283,27/09/2019,0.188393279,0.061447543,0.07924671
284,29/09/2019,0.135241702,0.050453471,0.059519971
285,06/10/2019,0.163471928,0.086482654,0.084156444
286,15/10/2019,0.157255104,0.1032195,0.091606514
287,17/10/2019,0.150438783,0.095909549,0.085455681
288,18/10/2019,0.155558748,0.06419694,0.070859166
289,24/10/2019,0.162267853,0.065863623,0.074392718
290,27/10/2019,0.198877325,0.051113274,0.076048823
291,29/10/2019,0.158108128,0.043112677,0.061776037
292,30/10/2019,0.157317078,0.042817669,0.061583465
293,02/11/2019,0.198525122,0.058304095,0.080011002
294,08/11/2019,0.183556955,0.076608221,0.084841677
295,10/11/2019,0.153633171,0.082427552,0.080431745
296,17/11/2019,0.150389815,0.064084877,0.070047541
297,20/11/2019,0.166151209,0.103105964,0.092700675
298,22/11/2019,0.161649228,0.062037897,0.071950029
299,23/11/2019,0.171614731,0.048369718,0.067665555
300,26/11/2019,0.196992397,0.071142544,0.085346423
301,02/12/2019,0.192413099,0.108296187,0.102579767
302,04/12/2019,0.142804416,0.081328201,0.076076995
303,05/12/2019,0.154813631,0.061068068,0.069682411
304,08/12/2019,0.165711941,0.12352718,0.102662628
305,11/12/2019,0.170509713,0.114412596,0.100326557
306,14/12/2019,0.182054219,0.103393476,0.097479877
307,16/12/2019,0.152569268,0.076086181,0.076189803
308,17/12/2019,0.165953327,0.046460217,0.065251834
309,20/12/2019,0.202485244,0.05844858,0.080812871
310,23/12/2019,0.167707376,0.045003548,0.065367442
311,26/12/2019,0.18039725,0.06199775,0.076686357
312,28/12/2019,0.151294173,0.078669038,0.07727547
313,29/12/2019,0.15263898,0.060631159,0.069048714
314,31/12/2019,0.182744351,0.077416873,0.084757648
315,07/01/2020,0.175975497,0.07654638,0.082596116
316,13/01/2020,0.171841428,0.053450089,0.070458075
317,19/01/2020,0.188704237,0.067853658,0.081880281
318,25/01/2020,0.176787898,0.089622316,0.089733435
319,06/02/2020,0.186605776,0.06492684,0.079529957
320,08/02/2020,0.151285232,0.066430408,0.070827154
321,10/02/2020,0.152127739,0.051107638,0.063355457
322,14/02/2020,0.155929335,0.064230348,0.071924236
323,18/02/2020,0.170384108,0.055296171,0.070735984
324,24/02/2020,0.187001252,0.046610292,0.070577058
325,01/03/2020,0.172354504,0.046833139,0.066929227
326,07/03/2020,0.170459619,0.049316738,0.067629537
327,13/03/2020,0.184411608,0.085130318,0.089425089
328,19/03/2020,0.164261498,0.126412412,0.103909444
329,25/03/2020,0.178016844,0.097382072,0.093094424
330,31/03/2020,0.174887372,0.072443179,0.080541412
331,18/04/2020,0.166994153,0.095760532,0.089691412
332,24/04/2020,0.198541811,0.11889711,0.109942374
333,06/05/2020,0.172034577,0.068765718,0.077784302
334,12/05/2020,0.213484313,0.084029281,0.095603774
335,18/05/2020,0.221207909,0.07800264,0.095149759
336,24/05/2020,0.241944803,0.062937286,0.093474844
337,30/05/2020,0.223928272,0.064851229,0.089019047
338,05/06/2020,0.27199571,0.077483934,0.107504252
339,11/06/2020,0.239190183,0.058938867,0.090358181
340,17/06/2020,0.258898445,0.083487403,0.106852404
341,23/06/2020,0.310110696,0.08113353,0.118438288
342,25/06/2020,0.380436121,0.095301184,0.146017879
343,26/06/2020,0.390581662,0.090302805,0.14520618
344,29/06/2020,0.241460931,0.057608791,0.089164833
345,02/07/2020,0.333426497,0.081484278,0.126185195
346,05/07/2020,0.238599758,0.07279971,0.09633805
347,07/07/2020,0.338516976,0.080909468,0.126852011
348,08/07/2020,0.318555682,0.082408482,0.122476084
349,11/07/2020,0.161319986,0.047077702,0.064365678
350,14/07/2020,0.298862719,0.073612251,0.113625875
351,17/07/2020,0.162063781,0.056252755,0.06870388
352,23/07/2020,0.135001678,0.045891212,0.056581228
353,26/07/2020,0.315840688,0.093384808,0.12705528
354,31/07/2020,0.276538771,0.070220486,0.105147888
355,01/08/2020,0.268707041,0.061145731,0.098720951
356,07/08/2020,0.214767513,0.056107386,0.082583854
357,12/08/2020,0.216858502,0.052283673,0.080981938
358,13/08/2020,0.230720432,0.066052869,0.092003277
