,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
225,10/12/2018,0.133380663,0.060502521,0.063825444,286.1676,294.3438
226,13/12/2018,0.184120651,0.083773007,0.088178808,286.1676,294.3438
227,19/12/2018,0.158688316,0.097026676,0.087258309,286.1676,294.3438
228,22/12/2018,0.151179851,0.077290397,0.07653181,286.1676,294.3438
229,25/12/2018,0.171206553,0.105616082,0.094671614,286.1676,294.3438
230,27/12/2018,0.147104168,0.082317894,0.077740669,286.1676,294.3438
231,31/12/2018,0.182409476,0.074560161,0.083741433,286.1676,294.3438
232,02/01/2019,0.153025543,0.078105493,0.076797494,286.1676,294.3438
233,05/01/2019,0.161906783,0.090059269,0.084763866,286.1676,294.3438
234,08/01/2019,0.147195057,0.069126595,0.071201349,286.1676,294.3438
235,14/01/2019,0.159273096,0.069269332,0.074721223,286.1676,294.3438
236,17/01/2019,0.171212678,0.073548016,0.079984724,286.1676,294.3438
237,18/01/2019,0.165051308,0.051692802,0.068066631,286.1676,294.3438
238,20/01/2019,0.148612043,0.055043063,0.064645008,286.1676,294.3438
239,17/02/2019,0.174735763,0.061954712,0.074967715,286.1676,294.3438
240,23/02/2019,0.176218988,0.051230124,0.070291527,286.1676,294.3438
241,07/03/2019,0.187735832,0.05534945,0.076182844,286.1676,294.3438
242,13/03/2019,0.181726137,0.050700902,0.071912556,286.1676,294.3438
243,19/03/2019,0.164274095,0.082675223,0.081312009,286.1676,294.3438
244,25/03/2019,0.185098718,0.063724628,0.078765772,286.1676,294.3438
245,20/04/2019,0.156531746,0.076977025,0.0766906,286.1676,294.3438
246,06/05/2019,0.227644675,0.109648455,0.111794085,286.1676,294.3438
247,12/05/2019,0.251446062,0.096564107,0.111317422,286.1676,294.3438
248,14/05/2019,0.217103783,0.067019486,0.088884388,286.1676,294.3438
249,18/05/2019,0.221803016,0.077847846,0.094824874,286.1676,294.3438
250,24/05/2019,0.237128981,0.073444518,0.096275399,286.1676,294.3438
251,05/06/2019,0.246949463,0.075668473,0.100799463,286.1676,294.3438
252,07/06/2019,0.297520915,0.080444196,0.118072647,286.1676,294.3438
253,08/06/2019,0.258472517,0.086084978,0.10935775,286.1676,294.3438
254,11/06/2019,0.232970002,0.058037018,0.087794251,286.1676,294.3438
255,14/06/2019,0.346393444,0.089839423,0.13519776,286.1676,294.3438
256,17/06/2019,0.233020001,0.066404938,0.090644367,286.1676,294.3438
257,23/06/2019,0.19632648,0.053973443,0.076573844,286.1676,294.3438
258,29/06/2019,0.195585359,0.063982748,0.08195567,286.1676,294.3438
259,01/07/2019,0.299432403,0.077248869,0.116598352,286.1676,294.3438
260,05/07/2019,0.180476417,0.051488472,0.071311626,286.1676,294.3438
261,08/07/2019,0.264922416,0.067865252,0.103195958,286.1676,294.3438
262,11/07/2019,0.165802871,0.047766908,0.065619739,286.1676,294.3438
263,17/07/2019,0.144923902,0.045037444,0.059091565,286.1676,294.3438
264,20/07/2019,0.289637018,0.075513651,0.113102999,286.1676,294.3438
265,25/07/2019,0.275859588,0.088555194,0.115175074,286.1676,294.3438
266,29/07/2019,0.168382701,0.047516645,0.0663323,286.1676,294.3438
267,01/08/2019,0.297829486,0.069323944,0.111287461,286.1676,294.3438
268,04/08/2019,0.194690496,0.052135517,0.075492664,286.1676,294.3438
269,06/08/2019,0.269635511,0.062264605,0.100606642,286.1676,294.3438
270,07/08/2019,0.25445179,0.060546392,0.095331536,286.1676,294.3438
271,10/08/2019,0.183683914,0.070367511,0.080946865,286.1676,294.3438
272,13/08/2019,0.261043812,0.063884182,0.098548309,286.1676,294.3438
