,time,ice_velocity,velocity_error
3397,2022-05-26 11:00,103.17816145669727,130.35714285714286
3398,2022-05-26 12:00,102.99286659058137,130.35714285714286
3399,2022-05-26 13:00,102.79131879299456,130.35714285714283
3400,2022-05-26 14:00,102.5752003267789,130.3571428571429
3401,2022-05-26 15:00,102.34442575678098,130.3571428571429
3402,2022-05-26 16:00,102.09676005410145,130.35714285714283
3403,2022-05-26 17:00,101.82746956068831,130.3571428571429
3404,2022-05-26 18:00,101.52910001110399,130.35714285714286
3405,2022-05-26 19:00,101.19148827413153,130.3571428571429
3406,2022-05-26 20:00,100.80210437969735,130.35714285714283
3407,2022-05-26 21:00,100.3467732626555,130.35714285714283
3408,2022-05-26 22:00,99.81077610156629,130.35714285714286
3409,2022-05-26 23:00,99.18025312636391,130.35714285714286
3410,2022-05-27 00:00,98.44378093559723,130.35714285714286
3411,2022-05-27 01:00,97.59395037441654,130.3571428571429
3412,2022-05-27 02:00,96.62876440765564,130.35714285714283
3413,2022-05-27 03:00,95.55268614806629,130.35714285714286
3414,2022-05-27 04:00,94.37720887295353,130.35714285714286
3415,2022-05-27 05:00,93.12086903494148,130.35714285714283
3416,2022-05-27 06:00,91.80868715102744,130.35714285714286
3417,2022-05-27 07:00,90.47107708133434,130.35714285714286
3418,2022-05-27 08:00,89.14231481495635,130.35714285714286
3419,2022-05-27 09:00,87.8586976448565,130.35714285714286
3420,2022-05-27 10:00,86.65653954079092,130.3571428571429
3421,2022-05-27 11:00,85.57015639787136,130.35714285714286
3422,2022-05-27 12:00,84.62998246735962,130.35714285714286
3423,2022-05-27 13:00,83.86093264273252,130.3571428571429
3424,2022-05-27 14:00,83.28110585381049,130.35714285714286
3425,2022-05-27 15:00,82.90088854394479,130.35714285714286
3426,2022-05-27 16:00,82.72249949507338,130.35714285714286
3427,2022-05-27 17:00,82.73999228549661,130.35714285714286
3428,2022-05-27 18:00,82.93971286010371,130.35714285714286
3429,2022-05-27 20:00,83.98119431394315,130.35714285714283
3430,2022-05-27 21:00,84.41048446950737,130.35714285714286
3431,2022-05-27 22:00,84.92416714885277,130.3571428571429
3432,2022-05-27 23:00,85.49537103235738,130.35714285714283
3433,2022-05-28 00:00,86.09761386606071,130.35714285714286
3434,2022-05-28 01:00,86.70606254094922,130.3571428571429
3435,2022-05-28 02:00,87.2985214941245,130.35714285714286
3436,2022-05-28 03:00,87.85608776120084,130.3571428571429
3437,2022-05-28 04:00,88.36343737979327,130.35714285714286
3438,2022-05-28 05:00,88.8087685476149,130.35714285714286
3439,2022-05-28 06:00,89.18346172057076,130.35714285714286
3440,2022-05-28 07:00,89.48154988507424,130.35714285714286
3441,2022-05-28 08:00,89.6991089634218,130.35714285714283
3442,2022-05-28 09:00,89.83367260328819,130.35714285714286
3443,2022-05-28 10:00,89.88376526540502,130.35714285714283
3444,2022-05-28 11:00,89.84860872061425,130.35714285714286
3445,2022-05-28 12:00,89.72802775708692,130.35714285714283
