time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_geounit,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon
18/07/2022 11:00,968.3429,8.9705,63.1753,63.1753,4.6689,1.8978,163.3333,509.3767,509.3767,88.7391,88.7391,0.1744,271.8136,394.7177,0.0445,0,1.9557,8.7024,2.6001,,,,440.9768,,,,,,,,,,0,0,,,,,,,,,,,13.37,,13.43,130,,10.9368,11.303,,
18/07/2022 12:00,968.2085,9.2103,62.1339,62.1339,4.6681,2.6673,113.0567,603.7904,603.7904,99.9717,99.9717,0.1657,273.5198,405.4974,0.0483,0,4.3729,20.6057,2.7254,,,,440.9906,,,,,,,,,,0,0,,,,,,,,,,,13.92,,13.98,138.52,,11.8017,11.6245,,
18/07/2022 13:00,968.2173,9.3719,60.1562,60.1562,4.5667,3.4185,106.6333,675.2073,675.2073,109.0192,109.0192,0.1615,274.5086,412.2811,0.0491,0,7.502,39.6359,2.7082,,,,440.9044,,,,,,,,,,0,0,,,,,,,,,,,14.16,,14.24,139.17,,11.9787,11.466,,
18/07/2022 14:00,968.0712,9.8097,58.2912,58.2912,4.5597,4.8973,111.4,728.4766,728.4766,116.126,116.126,0.1594,277.9022,412.3756,0.0588,0,16.6796,95.1348,2.5781,,,,441.028,,,,,,,,,,0,0,,,,,,,,,,,14.19,,14.26,140.8,,11.6982,11.3874,,
18/07/2022 15:00,967.7838,9.6546,58.4268,58.4268,4.5239,4.7125,107.3683,538.5104,538.5104,84.4386,84.4386,0.1548,299.6305,395.4564,0.3072,0,14.0653,86.4831,2.563,,,,440.8625,,,,,,,,,,0,0,,,,,,,,,,,14.03,,14.08,140.78,,11.0611,10.5922,,
18/07/2022 16:00,967.7322,9.5909,57.2984,57.2984,4.4164,3.8923,133.8833,462.5435,462.5435,69.5662,69.5662,0.1474,298.8326,395.8168,0.3021,0,7.9646,55.9351,2.6532,,,,440.9249,,,,,,,,,,0,0,,,,,,,,,,,14.08,,14.16,139.73,,11.0648,11.1415,,
18/07/2022 17:00,967.6688,9.6278,57.5065,57.5065,4.4442,2.3257,131.7,343.9796,343.9796,49.8242,49.8242,0.1447,300.2216,388.5907,0.3152,0,1.9943,13.9986,2.5095,,,,440.8994,,,,,,,,,,0,0,,,,,,,,,,,13.96,,14.02,139.3,,10.5505,10.8356,,
18/07/2022 18:00,967.5134,9.9081,55.8741,55.8741,4.4016,2.4875,154.655,321.3965,321.3965,47.9919,47.9919,0.1448,292.9164,387.3289,0.2174,0,3.1335,23.144,2.5821,,,,440.827,,,,,,,,,,0,0,,,,,,,,,,,13.99,,14.05,139.55,,11.0347,11.3272,,
18/07/2022 19:00,967.2557,9.8276,55.4586,55.4586,4.3459,1.5107,258.1833,318.3108,318.3108,48.9425,48.9425,0.1502,311.2722,390.8948,0.4241,0,0.4518,3.9299,2.5735,,,,440.8563,,,,,,,,,,0,0,,,,,,,,,,,13.91,,13.97,138.5,,10.9176,11.7655,,
18/07/2022 20:00,967.0614,10.2242,54.1121,54.1121,4.3576,1.6363,160.6433,317.1567,317.1567,51.286,51.286,0.1584,315.9871,390.5111,0.4527,0,0.5792,5.1565,2.5272,,,,440.8577,,,,,,,,,,0,0,,,,,,,,,,,13.84,,13.88,138.75,,11.3318,11.8686,,
18/07/2022 21:00,967.0376,10.4609,52.3425,52.3425,4.2811,3.974,158.8117,213.0357,210.98,34.8744,34.8744,0.1676,314.5894,377.1394,0.4225,0,6.7113,62.498,2.6197,,,,440.857,,,,,,,,,,0,0,,,,,,,,,,,13.74,,13.79,132.28,,11.2591,11.2423,,
18/07/2022 22:00,967.06,10.3992,53.4058,53.4058,4.3476,2.8693,109.9567,97.1146,93.5319,15.0929,15.0929,,323.2162,368.8295,0.5213,0,3.7897,34.8848,2.5537,,,,440.8086,,,,,,,,,,0,0,,,,,,,,,,,13.62,,13.68,133.23,,10.7738,10.7011,,
18/07/2022 23:00,967.0565,10.9046,51.6243,51.6243,4.3499,2.6075,126.2728,44.8755,44.8134,7.1811,7.1811,,329.2121,364.9014,0.5573,0,2.223,20.9688,2.6586,,,,440.8611,,,,,,,,,,0,0,,,,,,,,,,,13.51,,13.56,132.77,,10.3132,10.8075,,
19/07/2022 00:00,966.9456,10.1475,54.6772,54.6772,4.3797,3.2088,126.85,13.8934,13.592,2.1617,2.1617,,333.4166,359.9854,0.6494,0,3.4885,27.6835,2.6322,,,,440.8666,,,,,,,,,,0,0,,,,,,,,,,,13.38,,13.43,131.28,,10.0647,10.3677,,
19/07/2022 01:00,967.0078,10.6186,53.4716,53.4716,4.4202,4.0388,139.55,4.5904,11.8284,1.7222,1.8687,,323.3494,359.2122,0.5098,0,7.9387,62.1153,2.7181,,,,440.8997,,,,,,,,,,0,0,,,,,,,,,,,13.27,,13.32,128.2,,9.7868,10.5095,,
19/07/2022 02:00,967.2333,9.1099,58.012,58.012,4.3262,2.3378,113.8345,0,2.5702,0,0.4031,,326.328,352.4983,0.632,0,2.5717,23.3292,2.6582,,,,440.892,,,,,,,,,,0,0,,,,,,,,,,,13.17,,13.22,128.65,,9.4777,9.3833,,
19/07/2022 03:00,967.2786,8.2852,62.6892,62.6892,4.4231,0.5358,281.3833,-0.1639,0,0.4764,0,,324.3265,345.6481,0.6583,0,0.0085,0.0656,2.6891,,,,440.8249,,,,,,,,,,0,0,,,,,,,,,,,13.08,,13.13,127.83,,8.1662,7.9272,,
19/07/2022 04:00,967.398,8.0874,65.5722,65.5722,4.5647,0.7777,267.1017,0.8198,4.279,0.7696,0.6596,,325.898,343.9703,0.6867,0,0.1109,0.4405,2.5318,,,,440.8838,,,,,,,,,,0,0,,,,,,,,,,,13,,13.04,127.28,,7.206,7.5448,,
19/07/2022 05:00,967.4634,7.827,69.1228,69.1228,4.7258,0.7768,155.966,3.7304,8.3778,1.2827,1.2827,,331.3123,346.2028,0.7602,0,0.1389,0.461,2.4646,,,,440.9021,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.97,126.23,,7.0532,7.4997,,
19/07/2022 06:00,967.7108,7.4183,70.6912,70.6912,4.6994,0.3913,249.0967,20.9082,27.743,4.2148,4.2148,,328.9067,346.9634,0.7569,0,0,0,2.4618,,,,440.914,,,,,,,,,,0,0,,,,,,,,,,,12.86,,12.91,125.03,,6.7214,7.0426,,
19/07/2022 07:00,967.7459,7.4115,70.8263,70.8263,4.7052,0.6953,175.2817,48.9503,55.1912,8.3198,8.3198,,313.915,348.7708,0.5949,0,0.1851,0.5199,2.4627,,,,440.9435,,,,,,,,,,0,0,,,,,,,,,,,12.83,,12.87,125.7,,6.6273,7.3122,,
19/07/2022 08:00,967.8801,7.9671,68.3248,68.3248,4.7146,0.8128,109.675,156.9743,171.6917,32.8022,25.6552,,299.4997,358.4868,0.4069,0,0.4409,1.7312,2.4576,,,,440.9587,,,,,,,,,,0,0,,,,,,,,,,,12.84,,12.89,126.2,,7.1014,8.4209,,
19/07/2022 09:00,967.956,8.7015,63.5232,63.5232,4.6108,0.8282,85.7167,151.4194,168.231,24.9925,24.9925,0.148,338.8917,371.9881,0.7933,0,0.1129,0.4826,2.5235,,,,440.911,,,,,,,,,,0,0,,,,,,,,,,,12.91,,12.96,126.48,,9.2537,10.2237,,
19/07/2022 10:00,967.9704,8.9119,62.3848,62.3848,4.5916,1.2467,78.2767,173.8683,173.8683,25.6499,25.6499,0.1475,339.8866,375.1056,0.7922,0,0.4729,2.2774,2.6473,,,,440.9054,,,,,,,,,,0,0,,,,,,,,,,,12.98,,13.03,126.73,,9.6825,10.2121,,
19/07/2022 11:00,967.9593,9.8757,60.7591,60.7591,4.775,1.7318,72.6267,420.2905,420.2905,70.6045,70.6045,0.1651,300.9574,395.9321,0.3073,0,1.7208,6.994,2.5347,,,,440.8895,,,,,,,,,,0,0,,,,,,,,,,,13.2,,13.26,130.68,,10.8446,11.9434,,
19/07/2022 12:00,967.8599,10.6966,58.4994,58.4994,4.8597,2.1007,95.6483,594.3248,594.3248,98.3965,98.3965,0.1652,285.3899,415.9127,0.0847,0,2.6546,12.0277,2.4685,,,,440.911,,,,,,,,,,0,0,,,,,,,,,,,13.81,,13.88,138.22,,12.9668,13.4049,,
19/07/2022 13:00,967.8044,10.8579,56.6226,56.6226,4.7556,2.1083,111.015,668.7289,668.7289,105.4825,105.4825,0.1578,283.2113,425.8355,0.0502,0,1.9396,9.9776,2.64,,,,440.899,,,,,,,,,,0,0,,,,,,,,,,,14.15,,14.23,141.68,,14.0742,14.2106,,
19/07/2022 14:00,967.6552,11.2841,55.3179,55.3179,4.7833,2.2338,100.0383,713.0402,713.0402,110.7046,110.7046,0.1553,284.2375,433.1335,0.0336,0,2.5009,12.0464,2.5136,,,,440.9084,,,,,,,,,,0,0,,,,,,,,,,,14.17,,14.24,141.53,,14.1374,14.5776,,
19/07/2022 15:00,967.6101,11.4852,53.8691,53.8691,4.7206,2.03,116.5833,730.7736,730.7736,111.2534,111.2534,0.1522,285.8291,438.7827,0.0395,0,1.7507,9.0743,2.6241,,,,440.9056,,,,,,,,,,0,0,,,,,,,,,,,13.97,,14.02,139.4,,14.3682,15.3934,,
19/07/2022 16:00,967.4754,11.6579,54.6552,54.6552,4.8414,3.0042,80.4383,719.9186,719.9186,110.6308,110.6308,0.1537,285.8975,434.8959,0.028,0,7.4434,31.8672,2.619,,,,440.8981,,,,,,,,,,0,0,,,,,,,,,,,14.16,,14.24,141.35,,14.1814,14.543,,
19/07/2022 17:00,967.3069,11.1566,55.447,55.447,4.749,2.8055,76.8783,677.6206,677.6206,104.6276,104.6276,0.1544,284.2237,429.5901,0.0421,0,6.3476,29.8809,2.6845,,,,440.8388,,,,,,,,,,0,0,,,,,,,,,,,14.14,,14.21,140.67,,13.7266,13.9974,,
19/07/2022 18:00,967.5497,10.7388,56.1781,56.1781,4.679,2.728,76.4283,604.6917,604.6917,95.5498,95.5498,0.158,283.5086,419.1549,0.0614,0,3.979,20.1483,2.6968,,,,440.8539,,,,,,,,,,0,0,,,,,,,,,,,14.08,,14.14,140.37,,13.5568,13.4554,,
19/07/2022 19:00,967.8839,11.0486,54.3225,54.3225,4.617,2.2702,92.3217,478.5542,478.5542,76.8412,76.8412,0.1594,287.2513,407.4242,0.0829,0,2.6562,13.9843,2.611,,,,440.8097,,,,,,,,,,0,0,,,,,,,,,,,13.97,,14.03,136.37,,13.3603,13.3053,,
19/07/2022 20:00,967.9016,10.4585,55.6678,55.6678,4.5466,3.6587,123.9117,343.3506,343.3506,56.263,56.263,0.1603,287.8444,389.6632,0.1272,0,8.5852,52.7557,2.4425,,,,440.7208,,,,,,,,,,0,0,,,,,,,,,,,13.83,,13.88,134.08,,12.8414,12.2366,,
19/07/2022 21:00,967.9249,10.7629,56.2296,56.2296,4.6901,1.9602,63.5,321.9903,324.0722,56.7806,56.7806,0.1731,286.4437,388.5203,0.0924,0,2.0026,10.8444,2.5903,,,,440.6946,,,,,,,,,,0,0,,,,,,,,,,,13.68,,13.73,136.73,,12.2675,12.3648,,
19/07/2022 22:00,968.1076,8.9264,61.7445,61.7445,4.5478,2.0053,113.18,70.8502,54.5175,9.7813,9.7813,,281.1104,357.1859,0.1488,0,1.9338,9.8343,2.5904,,,,440.7366,,,,,,,,,,0,0,,,,,,,,,,,13.54,,13.6,135.17,,10.6224,9.3963,,
19/07/2022 23:00,968.3364,8.5488,62.6538,62.6538,4.4957,0.9972,108.3933,57.3815,53.8899,9.8201,9.8201,,293.8455,353.715,0.3107,0,0.1176,0.789,2.4361,,,,440.7826,,,,,,,,,,0,0,,,,,,,,,,,13.44,,13.48,131.98,,8.5273,8.5737,,
20/07/2022 00:00,968.4419,7.963,64.6236,64.6236,4.4554,0.8707,205.9627,27.8321,29.3165,5.4234,5.4234,,295.5804,346.1996,0.3642,0,0.2069,1.1973,2.4418,,,,440.7691,,,,,,,,,,0,0,,,,,,,,,,,13.34,,13.38,131.48,,7.5683,7.8346,,
20/07/2022 01:00,968.6537,7.7607,65.497,65.497,4.4532,0.6798,139.7498,7.7477,13.6543,2.5654,2.5654,,305.835,342.0124,0.4874,0,0.122,0.7273,2.4403,,,,440.7858,,,,,,,,,,0,0,,,,,,,,,,,13.23,,13.27,130.4,,6.6243,7.144,,
20/07/2022 02:00,968.7351,7.5042,65.34,65.34,4.3651,1.214,101.044,0.328,3.2646,1.283,0.6232,,293.3336,337.3866,0.3666,0,0.3527,2.3186,2.5023,,,,440.8442,,,,,,,,,,0,0,,,,,,,,,,,13.12,,13.17,128.93,,6.2289,6.9694,,
20/07/2022 03:00,968.634,7.3991,64.9241,64.9241,4.3034,2.1178,69.19,-2.1322,0,0.8798,0,,271.0731,335.2793,0.1316,0,1.5223,10.7116,2.6426,,,,440.8571,,,,,,,,,,0,0,,,,,,,,,,,13.04,,13.08,128.23,,5.9642,7.0262,,
20/07/2022 04:00,968.531,6.266,69.9174,69.9174,4.2902,0.6238,216.7667,0.164,3.3288,1.4296,0.6598,,267.6161,324.6418,0.1605,0,0,0,2.4316,,,,440.8738,,,,,,,,,,0,0,,,,,,,,,,,12.96,,13,126.97,,4.8124,5.2853,,
20/07/2022 05:00,968.5144,6.5784,68.4373,68.4373,4.2902,0.5805,252.05,6.1918,14.1004,2.8227,2.8227,,267.2221,323.7145,0.1382,0,0.0357,0.296,2.4304,,,,440.8962,,,,,,,,,,0,0,,,,,,,,,,,12.89,,12.93,126.03,,4.0318,5.2902,,
20/07/2022 06:00,968.6768,6.3346,67.9378,67.9378,4.1868,0.6807,144.4583,34.1202,59.751,12.1721,12.1721,,265.1042,326.0686,0.1295,0,0,0,2.447,,,,440.9046,,,,,,,,,,0,0,,,,,,,,,,,12.84,,12.88,125.83,,3.9139,5.3919,,
20/07/2022 07:00,968.8166,7.5382,61.8761,61.8761,4.1423,0.9733,44.5583,106.8164,163.7474,36.3284,33.7622,,267.6604,342.6037,0.0864,0,0.1114,1.5688,2.4412,,,,440.8465,,,,,,,,,,0,0,,,,,,,,,,,12.85,,12.9,126.57,,6.4413,8.1032,,
20/07/2022 08:00,968.7997,8.1813,59.539,59.539,4.1674,1.8133,68.27,170.1189,201.306,42.1079,42.1079,,269.5775,356.1167,0.0686,0,0.5539,6.5932,2.4991,,,,440.7784,,,,,,,,,,0,0,,,,,,,,,,,12.88,,12.94,125.83,,8.531,9.1971,,
20/07/2022 09:00,968.62,8.9486,57.2485,57.2485,4.2213,1.6402,58.22,285.0593,294.7103,60.6421,60.6421,0.2008,272.1566,372.4944,0.0496,0,0.4359,5.9673,2.4217,,,,440.7762,,,,,,,,,,0,0,,,,,,,,,,,12.95,,13,127.97,,9.9604,10.5226,,
20/07/2022 10:00,968.691,9.9157,52.6173,52.6173,4.1434,1.8482,93.4267,380.1717,380.1717,67.5939,67.5939,0.1766,288.849,388.3361,0.1726,0,0.3607,8.5639,2.4316,,,,440.7421,,,,,,,,,,0,0,,,,,,,,,,,13.1,,13.15,129.03,,11.5954,12.1436,,
20/07/2022 11:00,968.7454,10.2422,52.2582,52.2582,4.2047,2.1488,97.7667,414.2296,414.2296,71.6904,71.6904,0.1721,284.992,393.7945,0.1094,0,0.9738,11.7147,2.4278,,,,440.7253,,,,,,,,,,0,0,,,,,,,,,,,13.35,,13.41,130.58,,11.9399,11.9632,,
20/07/2022 12:00,968.6881,11.2174,49.2528,49.2528,4.236,2.1893,170.9667,587.9547,587.9547,98.3201,98.3201,0.1673,284.2353,413.3823,0.0381,0,0.9795,13.6964,2.4331,,,,440.7988,,,,,,,,,,0,0,,,,,,,,,,,13.85,,13.91,137.52,,13.1618,13.8419,,
20/07/2022 13:00,968.7153,10.7562,52.409,52.409,4.368,1.5512,203.4567,644.9778,644.9778,102.4377,102.4377,0.1589,282.3536,422.6511,0.0473,0,0.382,4.3052,2.6385,,,,440.829,,,,,,,,,,0,0,,,,,,,,,,,14.1,,14.18,142.98,,14.0742,14.571,,
20/07/2022 14:00,968.5769,11.2142,51.4714,51.4714,4.4205,2.0255,65.48,644.5073,644.5073,101.8421,101.8421,0.158,290.1208,423.2532,0.104,0,1.271,9.4903,2.6794,,,,440.8568,,,,,,,,,,0,0,,,,,,,,,,,14.13,,14.2,140.33,,13.9789,14.4073,,
20/07/2022 15:00,968.353,10.0404,56.0982,56.0982,4.4546,2.8532,141.9013,645.7313,645.7313,100.8956,100.8956,0.156,294.5351,417.7815,0.2275,0,4.6667,29.1501,2.496,,,,440.8486,,,,,,,,,,0,0,,,,,,,,,,,14.01,,14.06,137.18,,13.4322,13.0846,,
20/07/2022 16:00,968.5636,10.9731,51.9714,51.9714,4.3768,2.2185,109.776,667.061,667.061,105.8937,105.8937,0.1586,287.7828,426.2224,0.0929,0,1.8144,15.6222,2.5562,,,,440.8422,,,,,,,,,,0,0,,,,,,,,,,,14.13,,14.2,140.3,,12.8492,14.1068,,
20/07/2022 17:00,968.4005,11.7613,51.0331,51.0331,4.5475,2.0078,97.325,516.6887,516.6887,78.3784,78.3784,0.1507,304.5102,419.5693,0.2286,0,1.5883,10.8578,2.6481,,,,440.7691,,,,,,,,,,0,0,,,,,,,,,,,14.06,,14.11,140.48,,13.8403,14.9416,,
20/07/2022 18:00,968.1624,11.8745,49.6184,49.6184,4.4537,3.1995,136.975,427.0074,427.0074,65.15,65.15,0.1513,313.5327,405.1288,0.3221,0,5.5433,48.4482,2.483,,,,440.6658,,,,,,,,,,0,0,,,,,,,,,,,13.97,,14.03,137.27,,13.8249,13.7228,,
20/07/2022 19:00,968.5273,10.832,53.0424,53.0424,4.4388,3.4998,183.64,194.4441,194.4441,27.4704,27.4704,0.1404,335.1917,382.7112,0.6274,0,6.7458,51.4125,2.4909,,,,440.6754,,,,,,,,,,0,0,,,,,,,,,,,13.76,,13.82,137.47,,12.7758,11.8519,,
20/07/2022 20:00,968.8574,12.1188,52.9828,52.9828,4.8302,3.0653,241.7667,165.2155,165.2155,24.4706,24.4706,0.1476,342.8304,384.7659,0.6331,0,7.2587,33.9926,2.6298,,,,440.7122,,,,,,,,,,0,0,,,,,,,,,,,13.63,,13.68,131.97,,11.9403,12.6464,,
20/07/2022 21:00,969.0708,11.7318,56.6566,56.6566,5.0322,2.427,169.001,96.1302,93.3292,13.261,13.261,0.1385,345.21,378.888,0.6844,0,5.35,20.7032,2.5005,,,,440.6553,,,,,,,,,,0,0,,,,,,,,,,,13.54,,13.59,131.42,,12.3989,12.5815,,
20/07/2022 22:00,969.3404,11.2237,56.5442,56.5442,4.8539,2.385,268.3,81.051,83.3034,11.9056,11.9056,,335.9744,372.8775,0.6128,0,3.0674,13.0198,2.6651,,,,440.6832,,,,,,,,,,0,0,,,,,,,,,,,13.46,,13.5,130.18,,11.8368,11.6632,,
20/07/2022 23:00,969.76,10.998,58.5895,58.5895,4.9538,2.5193,193.8433,56.6292,66.018,9.378,9.378,,327.1911,367.7839,0.5289,0,5.0477,19.8687,2.6289,,,,440.7192,,,,,,,,,,0,0,,,,,,,,,,,13.37,,13.42,131.03,,11.0117,11.1345,,
21/07/2022 00:00,970.2508,9.8935,61.2084,61.2084,4.8035,2.5448,224.2783,20.7768,22.8319,3.224,3.224,,336.428,361.2256,0.6974,0,4.4118,17.6377,2.4945,,,,440.7201,,,,,,,,,,0,0,,,,,,,,,,,13.27,,13.32,128.13,,10.1702,10.049,,
21/07/2022 01:00,970.5712,10.1388,60.8778,60.8778,4.855,2.1952,216.9053,0.7788,2.3492,0.4031,0.3298,,351.1877,361.1797,0.8457,0,2.7557,10.7332,2.6249,,,,440.7144,,,,,,,,,,0,0,,,,,,,,,,,13.17,,13.22,127.65,,9.8019,10.1452,,
21/07/2022 02:00,970.9173,10.6622,59.7406,59.7406,4.9333,2.3917,156.2167,0.041,1.3123,0.1832,0.1832,,351.5246,363.1015,0.8189,0,3.8142,14.4524,2.5774,,,,440.7612,,,,,,,,,,0,0,,,,,,,,,,,13.08,,13.12,124.68,,10.0911,10.6756,,
21/07/2022 03:00,971.2847,10.4886,60.2214,60.2214,4.9137,2.502,201.3833,-0.3688,0,-0.1466,0,,354.1854,362.5356,0.8586,0,4.5209,16.8133,2.6416,,,,440.7359,,,,,,,,,,0,0,,,,,,,,,,,12.99,,13.04,127.67,,10.2568,10.5696,,
21/07/2022 04:00,971.656,10.0842,61.289,61.289,4.8646,2.7372,193.5167,-0.2869,0.5338,0.0366,0.0733,,347.7593,360.2062,0.8112,0,7.3624,27.9446,2.6947,,,,440.7214,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.97,125.37,,10.0497,10.1156,,
21/07/2022 05:00,972.0191,9.8564,61.4731,61.4731,4.8035,1.9302,175.4333,2.0084,3.4875,0.4397,0.4764,,350.7657,359.4576,0.8574,0,2.1348,8.3021,2.4521,,,,440.7527,,,,,,,,,,0,0,,,,,,,,,,,12.86,,12.9,125.27,,9.7533,9.8971,,
21/07/2022 06:00,972.252,9.3602,61.3396,61.3396,4.6334,1.6347,215.0817,19.8386,22.1152,3.0048,3.0048,,343.9817,358.575,0.8114,0,1.0321,4.834,2.7531,,,,440.7036,,,,,,,,,,0,0,,,,,,,,,,,12.82,,12.86,125.4,,9.5331,9.7121,,
21/07/2022 07:00,972.5668,9.9279,59.7325,59.7325,4.687,2.0455,141.72,22.7481,24.4145,3.2979,3.2979,,350.176,361.2848,0.8469,0,2.7784,12.5048,2.6919,,,,440.7357,,,,,,,,,,0,0,,,,,,,,,,,12.8,,12.85,125,,9.5331,10.1181,,
21/07/2022 08:00,972.9283,10.8353,57.2119,57.2119,4.7694,3.77,259.3667,36.355,36.0613,4.8368,4.8368,,348.3849,365.9153,0.7736,0,17.9694,72.8158,2.501,,,,440.6217,,,,,,,,,,0,0,,,,,,,,,,,12.84,,12.88,125.98,,10.1856,11.0435,,
21/07/2022 09:00,973.1312,10.5728,58.3902,58.3902,4.7822,2.3343,170.5833,53.6463,56.7617,7.6941,7.6941,0.1371,351.0647,366.3755,0.8191,0,4.1142,16.9354,2.6194,,,,440.7119,,,,,,,,,,0,0,,,,,,,,,,,12.87,,12.91,123.87,,10.4262,10.7446,,
21/07/2022 10:00,973.4052,10.4848,57.8385,57.8385,4.7076,2.2097,202.4417,69.2612,69.2612,9.4528,9.4528,0.1361,350.93,367.9412,0.8228,0,2.6918,12.4849,2.447,,,,440.6914,,,,,,,,,,0,0,,,,,,,,,,,12.9,,12.94,126.05,,10.4563,10.7937,,
21/07/2022 11:00,973.5479,11.0199,57.8363,57.8363,4.8785,2.881,281.835,67.0867,67.0867,8.9029,8.9029,0.1322,353.8258,370.2067,0.8233,0,6.9565,27.8552,2.5661,,,,440.6641,,,,,,,,,,0,0,,,,,,,,,,,12.91,,12.96,123.62,,10.732,11.3666,,
21/07/2022 12:00,973.7445,10.9518,57.9144,57.9144,4.862,1.8838,121.4033,85.9286,85.9286,11.5029,11.5029,0.1334,354.4876,371.3794,0.8348,0,1.8674,7.6344,2.4918,,,,440.7319,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.97,124.62,,10.959,11.3091,,
21/07/2022 13:00,973.9274,11.4406,57.8648,57.8648,5.0156,4.1137,82.6,271.1823,271.1823,39.3805,39.3805,0.1444,342.5606,386.0425,0.6717,0,15.1179,52.8997,2.5783,,,,440.6576,,,,,,,,,,0,0,,,,,,,,,,,13.03,,13.08,125.4,,11.3999,12.2498,,
21/07/2022 14:00,973.8908,11.5023,56.1398,56.1398,4.8875,3.416,166.338,317.8531,317.8531,45.5712,45.5712,0.1424,346.82,393.7409,0.7165,0,11.8352,46.6179,2.4877,,,,440.7077,,,,,,,,,,0,0,,,,,,,,,,,13.26,,13.31,128.73,,12.5115,13.2108,,
21/07/2022 15:00,973.8009,12.2367,52.1234,52.1234,4.7653,2.3083,129.8167,538.2389,486.41,81.1744,72.0722,0.1496,336.7609,412.8526,0.5584,0,2.8306,14.659,2.4925,,,,440.718,,,,,,,,,,0,0,,,,,,,,,,,13.54,,13.6,131.9,,13.2277,14.1672,,
21/07/2022 16:00,973.9468,12.7137,49.9808,49.9808,4.718,2.5692,108.1483,643.7774,597.5572,97.3448,89.4408,0.1501,344.8523,425.8934,0.6197,0,3.4091,20.2059,2.5604,,,,440.6617,,,,,,,,,,0,0,,,,,,,,,,,14.04,,14.11,137.95,,14.552,15.2808,,
21/07/2022 17:00,974.2894,13.2502,48.3037,48.3037,4.7225,2.6472,126.1333,697.3248,411.6219,106.1598,59.6271,0.1496,344.1767,439.2812,0.5774,0,3.0088,21.2895,2.4224,,,,440.625,,,,,,,,,,0,0,,,,,,,,,,,14.13,,14.21,139.58,,15.7799,16.2647,,
21/07/2022 18:00,974.7627,11.6032,52.0326,52.0326,4.5575,1.7733,129.71,386.7876,296.1834,58.3698,41.8732,0.146,357.2224,405.0364,0.8264,0,1.0129,6.6611,2.5507,,,,440.6193,,,,,,,,,,0,0,,,,,,,,,,,13.94,,13.98,138.7,,14.761,13.7471,,
21/07/2022 19:00,975.1284,11.3826,53.764,53.764,4.6415,2.4127,110.3587,276.3577,276.3577,41.2018,41.2018,0.1454,331.0217,391.5547,0.5481,0,3.4054,19.4041,2.6215,,,,440.6192,,,,,,,,,,0,0,,,,,,,,,,,13.85,,13.91,137.35,,13.5466,12.5832,,
21/07/2022 20:00,975.6872,10.7335,56.252,56.252,4.6427,2.6318,202.4,205.4092,205.4092,32.2727,32.2727,0.1537,315.4807,379.0203,0.4154,0,3.9467,20.8484,2.5926,,,,440.633,,,,,,,,,,0,0,,,,,,,,,,,13.77,,13.82,133.68,,11.9264,11.2714,,
21/07/2022 21:00,975.8454,11.197,54.4208,54.4208,4.6347,2.6103,143.6192,199.8411,196.407,32.0536,32.0536,0.1571,301.0775,379.0871,0.2267,0,4.0238,20.9272,2.5683,,,,440.6255,,,,,,,,,,0,0,,,,,,,,,,,13.7,,13.75,136.32,,11.5106,12.2258,,
21/07/2022 22:00,976.0139,10.9793,56.6566,56.6566,4.7503,2.5485,175.77,110.5539,101.9207,17.0708,17.0708,,295.3342,369.8199,0.1766,0,5.5434,23.471,2.5618,,,,440.6377,,,,,,,,,,0,0,,,,,,,,,,,13.61,,13.66,132.73,,11.3054,11.5504,,
21/07/2022 23:00,976.1201,10.8377,56.7444,56.7444,4.715,3.592,167.08,52.0433,56.4133,9.5252,9.5252,,296.6794,362.0839,0.2006,0,10.5021,50.7953,2.5735,,,,440.5856,,,,,,,,,,0,0,,,,,,,,,,,13.5,,13.55,129.17,,10.366,10.7344,,
22/07/2022 00:00,976.5279,10.7087,57.8833,57.8833,4.7634,2.3355,160.7617,21.3112,25.4226,4.3234,4.3234,,311.9322,358.5389,0.3771,0,4.5512,19.7224,2.4308,,,,440.6024,,,,,,,,,,0,0,,,,,,,,,,,13.39,,13.44,131.7,,10.0873,10.6692,,
22/07/2022 01:00,976.5162,10.7437,58.72,58.72,4.8447,1.4015,202.1167,4.3036,8.8688,2.1985,1.5206,,317.2608,354.9256,0.4342,0,1.1637,4.8731,2.431,,,,440.6536,,,,,,,,,,0,0,,,,,,,,,,,13.27,,13.32,131.42,,9.2909,9.937,,
22/07/2022 02:00,976.3092,10.701,59.2436,59.2436,4.871,1.8595,155.7862,-1.9265,0,0.8794,0,,288.3036,350.6358,0.1158,0,1.9957,8.2543,2.6884,,,,440.6768,,,,,,,,,,0,0,,,,,,,,,,,13.17,,13.22,128.05,,9.4103,10.3113,,
