time,2022,2021,2020,2019,2018,2016,2015
05/08/2022,0.041818378,0.045542027,0.025101752,0.029094434,0.027201249,0.027478341,0.023108175
06/08/2022,0.03146657,0.038470595,0.015581078,0.027579953,0.023540333,0.027894682,0.021824558
07/08/2022,0.019238378,0.027729807,0.021289401,0.030501727,0.041326382,0.025885546,0.022716209
08/08/2022,0.015207606,0.019214636,0.0131994,0.026068818,0.067355411,0.03223,0.024706649
09/08/2022,0.015038377,0.029601306,0.012763378,0.02519574,0.026063024,0.037311444,0.025907016
10/08/2022,0.015053185,0.047934502,0.01475228,0.026143042,0.024119275,0.032414394,0.025707511
11/08/2022,0.020766586,0.035186612,0.003589511,0.026763076,0.030616154,0.031338485,0.02529294
12/08/2022,,0.035698872,0.011087634,0.027657201,0.028109827,0.02623916,0.021144117
13/08/2022,0.023104486,0.084361629,0.013403406,0.024131921,0.031340758,0.025455023,0.019998939
14/08/2022,0.03068181,0.096163361,0.017441471,0.022297539,0.028388423,0.020984697,0.018127721
15/08/2022,0.040006584,0.051461107,0.016432073,0.010817714,0.014221698,0.020959491,0.019258362
16/08/2022,0.023593871,0.031693542,0.014665608,0.016926995,0.013211031,0.022423509,0.014126487
17/08/2022,0.014631688,0.031530217,0.021993462,0.023581132,0.018623575,0.017279105,0.018272193
18/08/2022,0.015303373,0.040391728,0.025790982,0.026203642,0.023776488,0.020036759,0.021067675
19/08/2022,0.014463518,0.034078667,0.027896918,0.016538675,0.01886545,0.022394188,0.023301117
20/08/2022,0.008972231,0.023841771,0.025608224,0.018542318,0.025916137,0.01236823,0.020325143
21/08/2022,0.016727142,0.024615131,0.023001256,0.009692078,0.022052199,0.012419115,0.019956096
22/08/2022,0.015808696,0.024524514,0.021897965,0.017899322,0.008477324,0.014043341,0.023651357
23/08/2022,0.029931022,0.02729999,0.021152339,0.013863712,0.016750647,0.013140814,0.025344543
24/08/2022,0.021190088,0.03254762,0.019861019,0.012321694,0.027943787,0.015979662,0.035509765
25/08/2022,0.025432238,0.032776132,0.0161062,0.012095682,0.01418051,0.01185038,0.017567056
26/08/2022,0.014385474,0.022428463,0.015697358,0.012815941,0.01065752,0.008665255,0.010385795
27/08/2022,0.013351193,0.008434504,0.015519174,0.008334851,0.013254151,0.009424932,0.021485112
28/08/2022,0.014850528,0.013680601,0.013509223,0.008733713,0.010450974,0.013024923,0.019012825
29/08/2022,0.021013685,0.012468767,0.020846536,0.008147599,0.007434216,0.027755324,0.016058435
30/08/2022,0.019768307,0.012025129,0.01948836,0.013016363,0.008818114,0.047857397,0.016805568
31/08/2022,0.00612922,0.004038768,0.015763492,0.010906765,0.004659534,0.012195645,0.015347917
01/09/2022,0.013262378,0.007698302,0.010623765,0.01208122,0.000808251,0.008983292,0.010074916
02/09/2022,0.09552745,0.00586901,0.012435678,0.019402059,0.004966821,0.006355051,0.010161725
03/09/2022,0.052848684,0.00886077,0.004344135,0.017206999,0.00571277,0.009775518,0.007165126
04/09/2022,0.034903585,0.007934784,0.01247044,0.015587219,0.00083598,0.003966638,0.006802146
05/09/2022,0.038645577,0.0068978,0.013067517,0.010551948,0.003620524,0.002835103,0.007197536
06/09/2022,0.015648631,0.005211749,0.009544804,0.003261511,0.006847472,0.002322262,0.011509731
07/09/2022,0.006036167,0.009275022,0.009437741,0.005531698,0.002253709,0.003542543,0.008162952
08/09/2022,0.013041158,0.008653237,0.000865934,0.00744124,0.001179625,0.003066048,0.005872856
09/09/2022,0.021808653,0.001983404,4.46E-07,0.000243178,0.002389116,0.001608651,0.004692734
10/09/2022,0.024242036,2.96E-06,0.002766942,0.002498559,0.002576011,0.009268614,0.003302597
11/09/2022,0.032677475,7.87E-07,0.002774758,0.002188708,0.000236645,0.000825086,0.001518676
12/09/2022,,1.35E-06,1.76E-06,0.000236409,0.003700889,5.79E-07,0.002162855
13/09/2022,0.021227072,0.00434413,2.88E-06,0.00189035,1.94E-06,0.004536663,0.0039425
14/09/2022,0.028825705,0.001011491,1.43E-06,0.000147214,6.03E-05,0.017443312,0.007762926
15/09/2022,0.026266127,1.04E-06,0.019585969,0.002006149,3.04E-06,0.02549988,0.006920357
16/09/2022,0.018832611,1.11E-06,0.012429682,0.000104362,1.44E-06,0.007173126,2.84E-06
17/09/2022,0.033546674,9.59E-07,0.005371195,6.09E-07,1.59E-06,0.003860136,0.002014912
18/09/2022,0.032076164,1.34E-06,0.001051513,6.89E-07,8.85E-08,2.36E-06,5.43E-07
19/09/2022,0.011921946,0.000118073,0.000406035,2.81E-07,9.43E-08,6.93E-07,0.000165604
20/09/2022,0.008447148,8.91E-07,7.27E-07,0.000695677,2.46E-06,0.000832663,0.00353832
21/09/2022,0.004703923,0.000808343,1.85E-06,0.003752824,7.25E-07,0.000111179,1.23E-06
22/09/2022,0.019384333,1.44E-07,3.06E-07,0.000977149,2.28E-06,0.000378238,2.46E-07
23/09/2022,0.03842747,7.61E-07,1.90E-06,0.000513194,4.18E-06,1.71E-06,0.000295573
